15-CPD-00041,08-06-2015,8011,15_09G17/09G,10.3
15-CPD-00041,08-06-2015,8011,15_09G18/09G,10.3
15-CPD-00041,08-06-2015,8011,15_09G19/09G,10.24
15-CPD-00041,08-06-2015,8011,15_09G20/09G,10.2
15-CPD-00041,08-06-2015,8011,15_09G21/09G,10.4
