16-105W,30-04-2016,EP 55,16_D30W37/30D,14.99,14.99
16-105W,30-04-2016,EP 55,16_D30W38/30D,14.99,14.99
16-105W,30-04-2016,EP 55,16_D30W39/30D,14.99,14.99
16-105W,30-04-2016,EP 55,16_D30W40/30D,14.99,14.99
16-105W,30-04-2016,EP 55,16_D30W31/30D,14.99,14.99
16-105W,30-04-2016,EP 55,16_D30W32/30D,14.99,14.99
16-105W,30-04-2016,EP 70,16_D30W33/30D,17.29,17.29
