"13-CPD-00040","2014-01-15","8011","13FB0989/27F","0.050",
"13-CPD-00040","2014-01-15","8011","10G26/10G","10.300",
"13-CPD-00040","2014-01-15","8011","09G16/09G","10.300",
"13-CPD-00040","2014-01-15","8011","09G15/09G","4.000",
