16-107W,03-09-2016,810,16_I01W31/01E,16.99,16.99
16-107W,03-09-2016,810,16_I01W32/01E,16.99,16.99
16-107W,03-09-2016,810,16_I01W33/01E,16.99,16.99
16-107W,03-09-2016,810,16_I01W34/01E,16.99,16.99
16-107W,03-09-2016,7080 AR,16_I01W35/01E,16.99,16.99
16-107W,03-09-2016,7080 AR,16_I01W36/01E,16.99,16.99
16-107W,03-09-2016,7080 AR,16_I01W37/01E,17.29,17.29
