15-CPD-00040,08-06-2015,8011,15_10G26/10G,10.3
15-CPD-00040,08-06-2015,8011,15_09G16/09G,10.3
15-CPD-00040,08-06-2015,8011,15_09G15/09G,10.24
15-CPD-00040,08-06-2015,8011,15_09G14/09G,10.2
15-CPD-00040,08-06-2015,8011,15_09G13/09G,10.4
