15-CPD-00045,08-06-2015,8011,15_09G32/09G,10.3
15-CPD-00045,08-06-2015,8011,15_09G33/09G,10.3
15-CPD-00045,08-06-2015,8011,15_09G34/09G,10.3
15-CPD-00045,08-06-2015,8011,15_09G35/09G,10.3
15-CPD-00045,08-06-2015,7011,15_10G03/09G,10.3
15-CPD-00045,08-06-2015,7011,15_10G04/09G,10.3
15-CPD-00045,08-06-2015,8011,15_09G36/09G,10.3
15-CPD-00045,08-06-2015,8011,15_09G37/09G,10.3
