15-CPD-00046,08-06-2015,8011,15_09G38/09G,10.3
15-CPD-00046,08-06-2015,8011,15_09G39/09G,10.3
15-CPD-00046,08-06-2015,8011,15_09G40/09G,10.3
15-CPD-00046,08-06-2015,8011,15_09G41/09G,10.3
15-CPD-00046,08-06-2015,7011,15_10G05/09G,10.3
15-CPD-00046,08-06-2015,7011,15_10G06/09G,10.3
15-CPD-00046,08-06-2015,8011,15_09G42/09G,10.3
15-CPD-00046,08-06-2015,8011,15_09G43/09G,10.3
