16-106W,03-05-2016,EP 55,16_E01W37/03E,14.99,14.99
16-106W,03-05-2016,EP 55,16_E01W36/03E,14.99,14.99
16-106W,03-05-2016,EP 55,16_E01W35/03E,14.99,14.99
16-106W,03-05-2016,EP 55,16_E01W34/01E,14.99,14.99
16-106W,03-05-2016,EP 55,16_E01W33/01E,14.99,14.99
16-106W,03-05-2016,EP 55,16_E01W32/01E,14.99,14.99
16-106W,03-05-2016,EP 70,16_D14W06/01E,17.29,17.29
