15-CPD-00044,08-06-2015,8011,15_09G26/09G,10.3
15-CPD-00044,08-06-2015,8011,15_09G27/09G,10.3
15-CPD-00044,08-06-2015,8011,15_09G28/09G,10.3
15-CPD-00044,08-06-2015,8011,15_09G29/09G,10.3
15-CPD-00044,08-06-2015,7011,15_10G01/09G,10.3
15-CPD-00044,08-06-2015,7011,15_10G02/09G,10.3
15-CPD-00044,08-06-2015,8011,15_09G30/09G,10.3
15-CPD-00044,08-06-2015,8011,15_09G31/09G,10.3
